date,state_name,totaltestresults,confirmed,recovered,deaths
20200427,Vermont,15073,855.0,,47.0
20200427,Washington,175477,13521.0,,749.0
20200427,Wisconsin,67392,6081.0,,281.0
20200427,West Virginia,43039,1063.0,455.0,36.0
20200427,Wyoming,8167,370.0,342.0,7.0
20200426,Alaska,16177,341.0,217.0,9.0
20200426,Alabama,73551,6270.0,,216.0
20200426,Arkansas,39469,2941.0,985.0,49.0
20200426,Arizona,64811,6526.0,1383.0,275.0
20200426,California,526084,42164.0,,1710.0
20200426,Colorado,59791,12968.0,2150.0,672.0
20200426,Connecticut,79811,25269.0,,1924.0
20200426,District of Columbia,18068,3841.0,657.0,178.0
20200426,Delaware,19249,4034.0,911.0,120.0
20200426,Florida,344613,31528.0,,1094.0
20200426,Georgia,123223,23401.0,,912.0
20200426,Hawaii,28483,603.0,482.0,14.0
20200426,Iowa,36090,5476.0,1900.0,118.0
20200426,Idaho,19565,1887.0,938.0,56.0
20200426,Illinois,214952,43903.0,,1933.0
20200426,Indiana,81708,15012.0,,813.0
20200426,Kansas,26227,3174.0,,118.0
20200426,Kentucky,46558,3905.0,1501.0,205.0
20200426,Louisiana,143036,26773.0,14927.0,1670.0
20200426,Massachusetts,236100,54938.0,,2899.0
20200426,Maryland,96665,18581.0,1177.0,910.0
20200426,Maine,17799,1015.0,532.0,50.0
20200426,Michigan,151006,37778.0,8342.0,3315.0
20200426,Minnesota,58987,3602.0,1774.0,272.0
20200426,Missouri,69748,6997.0,,274.0
20200426,Mississippi,60788,5911.0,,227.0
20200426,Montana,12862,448.0,339.0,14.0
20200426,North Carolina,107894,8830.0,,299.0
20200426,North Dakota,20717,867.0,326.0,17.0
20200426,Nebraska,21228,2732.0,,53.0
20200426,New Hampshire,18751,1787.0,777.0,60.0
20200426,New Jersey,223144,109038.0,,5938.0
20200426,New Mexico,53735,2660.0,614.0,93.0
20200426,Nevada,38186,4602.0,,206.0
20200426,New York,805350,288045.0,49687.0,16966.0
20200426,Ohio,116386,15963.0,,728.0
20200426,Oklahoma,53144,3253.0,2139.0,195.0
20200426,Oregon,48964,2311.0,,91.0
20200426,Pennsylvania,198593,41165.0,,1550.0
20200426,Rhode Island,53403,7439.0,433.0,226.0
20200426,South Carolina,50761,5490.0,3701.0,174.0
20200426,South Dakota,16274,2212.0,1257.0,11.0
20200426,Tennessee,148221,9667.0,4527.0,181.0
20200426,Texas,276021,24631.0,10763.0,648.0
20200426,Utah,95702,4123.0,1568.0,41.0
20200426,Virginia,76600,12970.0,1815.0,448.0
20200426,Vermont,14797,851.0,,46.0
20200426,Washington,175440,13521.0,,738.0
20200426,Wisconsin,65146,5911.0,,272.0
20200426,West Virginia,39063,1044.0,455.0,34.0
20200426,Wyoming,8159,362.0,334.0,7.0
20200425,Alaska,15732,339.0,217.0,9.0
20200425,Alabama,71344,6137.0,,212.0
20200425,Arkansas,38053,2829.0,964.0,47.0
20200425,Arizona,62508,6280.0,1345.0,266.0
20200425,California,506035,41137.0,,1651.0
20200425,Colorado,56789,12256.0,2086.0,674.0
20200425,Connecticut,77602,24582.0,,1862.0
20200425,District of Columbia,17302,3699.0,652.0,165.0
20200425,Delaware,17698,3576.0,809.0,112.0
20200425,Florida,333099,30839.0,,1075.0
20200425,Georgia,119014,22695.0,,904.0
20200425,Hawaii,28040,601.0,463.0,13.0
20200425,Iowa,34350,5092.0,1723.0,112.0
20200425,Idaho,19361,1870.0,867.0,54.0
20200425,Illinois,201617,41777.0,,1874.0
20200425,Indiana,79774,14395.0,,785.0
20200425,Kansas,25199,3056.0,,117.0
20200425,Kentucky,44962,3779.0,1341.0,200.0
20200425,Louisiana,139002,26512.0,14927.0,1644.0
20200425,Massachusetts,226845,53348.0,,2877.0
20200425,Maryland,89123,17766.0,1165.0,875.0
20200425,Maine,17774,990.0,519.0,50.0
20200425,Michigan,144044,37203.0,8342.0,3274.0
20200425,Minnesota,56597,3446.0,1654.0,244.0
20200425,Missouri,67218,6826.0,,273.0
20200425,Mississippi,58957,5718.0,,221.0
20200425,Montana,12497,445.0,339.0,14.0
20200425,North Carolina,105265,8623.0,,289.0
20200425,North Dakota,19350,803.0,310.0,16.0
20200425,Nebraska,19973,2421.0,,50.0
20200425,New Hampshire,17727,1720.0,578.0,53.0
20200425,New Jersey,213686,105523.0,,5863.0
20200425,New Mexico,51510,2521.0,614.0,84.0
20200425,Nevada,37208,4539.0,,204.0
20200425,New York,777568,282143.0,47935.0,16599.0
20200425,Ohio,111983,15587.0,,711.0
20200425,Oklahoma,53084,3193.0,2080.0,194.0
20200425,Oregon,47377,2253.0,,87.0
20200425,Pennsylvania,192935,40049.0,,1537.0
20200425,Rhode Island,50891,7129.0,410.0,215.0
20200425,South Carolina,49014,5253.0,3701.0,166.0
20200425,South Dakota,15596,2147.0,1223.0,10.0
20200425,Tennessee,141406,9189.0,4467.0,178.0
20200425,Texas,262816,23773.0,9986.0,623.0
20200425,Utah,90206,3948.0,1399.0,41.0
20200425,Virginia,72642,12366.0,1717.0,436.0
20200425,Vermont,14682,843.0,,46.0
20200425,Washington,175440,13521.0,,665.0
20200425,Wisconsin,62825,5687.0,,266.0
20200425,West Virginia,32966,1020.0,439.0,32.0
20200425,Wyoming,8146,349.0,321.0,7.0
20200424,Alaska,12281,339.0,208.0,9.0
20200424,Alabama,52695,5832.0,,197.0
20200424,Arkansas,35578,2741.0,929.0,45.0
20200424,Arizona,60714,6045.0,1313.0,266.0
20200424,California,494173,39254.0,,1562.0
20200424,Colorado,52324,11262.0,,552.0
20200424,Connecticut,74038,23921.0,,1764.0
20200424,District of Columbia,16533,3528.0,651.0,153.0
20200424,Delaware,17379,3442.0,703.0,100.0
20200424,Florida,316959,30174.0,,1031.0
20200424,Georgia,107176,22147.0,,892.0
20200424,Hawaii,26887,596.0,455.0,12.0
20200424,Iowa,31973,4445.0,1604.0,107.0
20200424,Idaho,19091,1836.0,822.0,54.0
20200424,Illinois,189632,39658.0,,1795.0
20200424,Indiana,75553,13680.0,,741.0
20200424,Kansas,23588,2777.0,,111.0
20200424,Kentucky,42844,3481.0,1335.0,191.0
20200424,Louisiana,138112,26140.0,14927.0,1601.0
20200424,Massachusetts,215213,50969.0,,2877.0
20200424,Maryland,84716,16616.0,1108.0,798.0
20200424,Maine,17749,965.0,499.0,47.0
20200424,Michigan,136296,36641.0,3237.0,3085.0
20200424,Minnesota,53787,3185.0,1594.0,221.0
20200424,Missouri,65207,6625.0,,262.0
20200424,Mississippi,55670,5434.0,,209.0
20200424,Montana,12127,444.0,325.0,14.0
20200424,North Carolina,100584,8052.0,,269.0
20200424,North Dakota,17449,748.0,285.0,15.0
20200424,Nebraska,18612,2124.0,,47.0
20200424,New Hampshire,16809,1670.0,551.0,51.0
20200424,New Jersey,205962,102196.0,,5617.0
20200424,New Mexico,46563,2379.0,573.0,78.0
20200424,Nevada,36192,4398.0,,197.0
20200424,New York,730656,271590.0,46156.0,16162.0
20200424,Ohio,107697,15169.0,,690.0
20200424,Oklahoma,46140,3121.0,1961.0,188.0
20200424,Oregon,45492,2177.0,,86.0
20200424,Pennsylvania,186143,38652.0,,1492.0
20200424,Rhode Island,47257,6699.0,377.0,202.0
20200424,South Carolina,44463,4917.0,3317.0,150.0
20200424,South Dakota,14824,2040.0,1190.0,10.0
20200424,Tennessee,131328,8726.0,4370.0,168.0
20200424,Texas,242547,22806.0,9156.0,593.0
20200424,Utah,84697,3782.0,1252.0,39.0
20200424,Virginia,69440,11594.0,1672.0,410.0
20200424,Vermont,14310,827.0,,44.0
20200424,Washington,174830,13297.0,,659.0
20200424,Wisconsin,59929,5356.0,,262.0
20200424,West Virginia,29811,988.0,439.0,32.0
20200424,Wyoming,8045,349.0,321.0,7.0
20200423,Alaska,12161,337.0,209.0,9.0
20200423,Alabama,52641,5778.0,,197.0
20200423,Arkansas,31590,2465.0,902.0,45.0
20200423,Arizona,58697,5769.0,1282.0,249.0
20200423,California,482097,37369.0,,1469.0
20200423,Colorado,50645,10878.0,,508.0
20200423,Connecticut,71497,23100.0,,1639.0
20200423,District of Columbia,15930,3361.0,648.0,139.0
20200423,Delaware,16912,3308.0,643.0,92.0
20200423,Florida,296708,28832.0,,979.0
20200423,Georgia,101062,21512.0,,872.0
20200423,Hawaii,26128,592.0,444.0,12.0
20200423,Iowa,29262,3924.0,1492.0,96.0
20200423,Idaho,18092,1802.0,767.0,54.0
20200423,Illinois,173316,36934.0,,1688.0
20200423,Indiana,72040,13039.0,,706.0
20200423,Kansas,21318,2482.0,,112.0
20200423,Kentucky,36075,3373.0,1311.0,185.0
20200423,Louisiana,137513,25739.0,14927.0,1540.0
20200423,Massachusetts,204316,47992.0,,2769.0
20200423,Maryland,80100,15737.0,1040.0,748.0
20200423,Maine,17721,937.0,485.0,44.0
20200423,Michigan,128321,35291.0,3237.0,2977.0
20200423,Minnesota,51548,2942.0,1536.0,200.0
20200423,Missouri,59450,6321.0,,218.0
20200423,Mississippi,55389,5153.0,,201.0
20200423,Montana,11875,442.0,306.0,14.0
20200423,North Carolina,96185,7608.0,,253.0
20200423,North Dakota,16330,709.0,269.0,15.0
20200423,Nebraska,17360,1813.0,,45.0
20200423,New Hampshire,16012,1588.0,550.0,48.0
20200423,New Jersey,200148,99989.0,,5368.0
20200423,New Mexico,41232,2210.0,547.0,71.0
20200423,Nevada,34749,4208.0,,189.0
20200423,New York,695920,263460.0,44244.0,15740.0
20200423,Ohio,102877,14694.0,,656.0
20200423,Oklahoma,46036,3017.0,1884.0,179.0
20200423,Oregon,43976,2127.0,,83.0
20200423,Pennsylvania,179114,37053.0,,1421.0
20200423,Rhode Island,44425,6262.0,342.0,213.0
20200423,South Carolina,44463,4917.0,3317.0,150.0
20200423,South Dakota,14065,1956.0,1064.0,9.0
20200423,Tennessee,123100,8266.0,4193.0,170.0
20200423,Texas,225078,21944.0,8025.0,561.0
20200423,Utah,80627,3612.0,1050.0,35.0
20200423,Virginia,64889,10998.0,1567.0,372.0
20200423,Vermont,13852,825.0,,43.0
20200423,Washington,171631,12995.0,,654.0
20200423,Wisconsin,56508,5052.0,,257.0
20200423,West Virginia,27905,967.0,380.0,29.0
20200423,Wyoming,7567,326.0,275.0,7.0
20200422,Alaska,12159,335.0,196.0,9.0
20200422,Alabama,48760,5465.0,,194.0
20200422,Arkansas,29713,2276.0,863.0,42.0
20200422,Arizona,56601,5459.0,1265.0,229.0
20200422,California,465327,35396.0,,1354.0
20200422,Colorado,48704,10447.0,,486.0
20200422,Connecticut,69918,22469.0,,1544.0
20200422,District of Columbia,15502,3206.0,645.0,127.0
20200422,Delaware,16553,3200.0,599.0,89.0
20200422,Florida,288627,28309.0,,910.0
20200422,Georgia,94072,20740.0,,836.0
20200422,Hawaii,25342,582.0,437.0,12.0
20200422,Iowa,28244,3748.0,1428.0,90.0
20200422,Idaho,17730,1766.0,710.0,51.0
20200422,Illinois,164346,35108.0,,1565.0
20200422,Indiana,69470,12438.0,,661.0
20200422,Kansas,20203,2211.0,,110.0
20200422,Kentucky,33328,3192.0,1266.0,171.0
20200422,Louisiana,136846,25258.0,14927.0,1473.0
20200422,Massachusetts,189702,44913.0,,2597.0
20200422,Maryland,76529,14775.0,981.0,698.0
20200422,Maine,17691,907.0,455.0,39.0
20200422,Michigan,118225,33966.0,3237.0,2813.0
20200422,Minnesota,49344,2721.0,1317.0,179.0
20200422,Missouri,58156,6137.0,,208.0
20200422,Mississippi,53835,4894.0,,193.0
20200422,Montana,11583,439.0,296.0,14.0
20200422,North Carolina,90336,7220.0,,242.0
20200422,North Dakota,15589,679.0,229.0,14.0
20200422,Nebraska,16679,1722.0,,38.0
20200422,New Hampshire,15041,1491.0,546.0,42.0
20200422,New Jersey,191659,95865.0,,5063.0
20200422,New Mexico,40877,2072.0,529.0,65.0
20200422,Nevada,33888,4081.0,,172.0
20200422,New York,669982,257216.0,42308.0,15302.0
20200422,Ohio,98506,14117.0,,610.0
20200422,Oklahoma,45913,2894.0,1772.0,170.0
20200422,Oregon,41185,2059.0,,78.0
20200422,Pennsylvania,171956,35684.0,,1622.0
20200422,Rhode Island,41726,5845.0,315.0,201.0
20200422,South Carolina,43111,4761.0,3317.0,140.0
20200422,South Dakota,13446,1858.0,937.0,8.0
20200422,Tennessee,114980,7842.0,4012.0,166.0
20200422,Texas,216783,21069.0,7341.0,543.0
20200422,Utah,76460,3445.0,970.0,34.0
20200422,Virginia,60778,10266.0,1497.0,349.0
20200422,Vermont,13462,823.0,,40.0
20200422,Washington,167964,12785.0,,647.0
20200422,Wisconsin,54347,4845.0,,246.0
20200422,West Virginia,25836,939.0,330.0,26.0
20200422,Wyoming,7623,322.0,254.0,6.0
20200421,Alaska,11119,329.0,168.0,9.0
20200421,Alabama,48526,5231.0,,177.0
20200421,Arkansas,27441,2227.0,809.0,43.0
20200421,Arizona,55152,5251.0,1155.0,208.0
20200421,California,300100,33261.0,,1268.0
20200421,Colorado,47466,10106.0,,449.0
20200421,Connecticut,64192,20360.0,,1423.0
20200421,District of Columbia,14939,3098.0,636.0,112.0
20200421,Delaware,16656,2931.0,565.0,82.0
20200421,Florida,277059,27495.0,,856.0
20200421,Georgia,88140,19881.0,,799.0
20200421,Hawaii,24696,584.0,423.0,10.0
20200421,Iowa,27615,3641.0,1293.0,83.0
20200421,Idaho,17660,1736.0,660.0,48.0
20200421,Illinois,154997,33059.0,,1468.0
20200421,Indiana,67264,12097.0,,630.0
20200421,Kansas,19101,2025.0,,107.0
20200421,Kentucky,32820,3050.0,1174.0,154.0
20200421,Louisiana,136442,24854.0,,1405.0
20200421,Massachusetts,184612,43168.0,,2449.0
20200421,Maryland,73635,14193.0,930.0,652.0
20200421,Maine,14964,888.0,443.0,36.0
20200421,Michigan,117226,32967.0,3237.0,2700.0
20200421,Minnesota,47697,2567.0,1254.0,160.0
20200421,Missouri,57120,5941.0,,189.0
20200421,Mississippi,52364,4716.0,,183.0
20200421,Montana,11241,437.0,273.0,12.0
20200421,North Carolina,83331,6951.0,,213.0
20200421,North Dakota,14987,644.0,214.0,13.0
20200421,Nebraska,16372,1648.0,,33.0
20200421,New Hampshire,14339,1491.0,521.0,42.0
20200421,New Jersey,184826,92387.0,,4753.0
20200421,New Mexico,38755,1971.0,501.0,58.0
20200421,Nevada,33055,3937.0,,163.0
20200421,New York,649325,251690.0,40482.0,14828.0
20200421,Ohio,94714,13725.0,,557.0
20200421,Oklahoma,44344,2807.0,1702.0,164.0
20200421,Oregon,41128,2002.0,,78.0
20200421,Pennsylvania,166851,34528.0,,1564.0
20200421,Rhode Island,39300,5467.0,315.0,186.0
20200421,South Carolina,41277,4439.0,2063.0,124.0
20200421,South Dakota,12815,1755.0,824.0,8.0
20200421,Tennessee,108182,7394.0,3828.0,157.0
20200421,Texas,205399,20196.0,6486.0,517.0
20200421,Utah,72358,3296.0,888.0,32.0
20200421,Virginia,58354,9630.0,1418.0,324.0
20200421,Vermont,13111,818.0,,40.0
20200421,Washington,163567,12550.0,,640.0
20200421,Wisconsin,52461,4620.0,,242.0
20200421,West Virginia,22763,914.0,330.0,26.0
20200421,Wyoming,7621,320.0,237.0,6.0
20200420,Alaska,10124,321.0,161.0,9.0
20200420,Alabama,45900,5025.0,,167.0
20200420,Arkansas,26553,1923.0,749.0,42.0
20200420,Arizona,54500,5064.0,1155.0,187.0
20200420,California,290500,30978.0,,1208.0
20200420,Colorado,46195,9730.0,,422.0
20200420,Connecticut,62806,19815.0,,1331.0
20200420,District of Columbia,14113,2927.0,630.0,105.0
20200420,Delaware,16470,2745.0,495.0,72.0
20200420,Florida,266225,26660.0,,806.0
20200420,Georgia,84328,18947.0,,733.0
20200420,Hawaii,24175,580.0,414.0,10.0
20200420,Iowa,25820,3159.0,1235.0,79.0
20200420,Idaho,17445,1672.0,585.0,45.0
20200420,Illinois,148358,31508.0,,1349.0
20200420,Indiana,64639,11686.0,,569.0
20200420,Kansas,18761,1986.0,,100.0
20200420,Kentucky,32572,2960.0,1174.0,148.0
20200420,Louisiana,136111,24523.0,,1328.0
20200420,Massachusetts,177462,41416.0,,2303.0
20200420,Maryland,71397,13684.0,917.0,582.0
20200420,Maine,14951,875.0,414.0,35.0
20200420,Michigan,113798,32000.0,3237.0,2468.0
20200420,Minnesota,46850,2470.0,1202.0,143.0
20200420,Missouri,56013,5807.0,,177.0
20200420,Mississippi,51434,4512.0,,169.0
20200420,Montana,11051,433.0,243.0,10.0
20200420,North Carolina,79484,6764.0,,179.0
20200420,North Dakota,14747,627.0,189.0,13.0
20200420,Nebraska,15680,1474.0,,28.0
20200420,New Hampshire,14118,1392.0,521.0,41.0
20200420,New Jersey,178057,88806.0,,4377.0
20200420,New Mexico,37042,1845.0,487.0,55.0
20200420,Nevada,32347,3830.0,,158.0
20200420,New York,633861,247512.0,39085.0,14347.0
20200420,Ohio,90839,12919.0,,509.0
20200420,Oklahoma,35646,2680.0,1614.0,143.0
20200420,Oregon,40045,1956.0,,75.0
20200420,Pennsylvania,162952,33232.0,,1204.0
20200420,Rhode Island,37088,5098.0,267.0,175.0
20200420,South Carolina,40480,4377.0,2063.0,120.0
20200420,South Dakota,12326,1685.0,709.0,7.0
20200420,Tennessee,100689,7238.0,3575.0,152.0
20200420,Texas,190394,19458.0,5706.0,495.0
20200420,Utah,68311,3213.0,776.0,28.0
20200420,Virginia,56735,8990.0,1324.0,300.0
20200420,Vermont,12981,816.0,15.0,38.0
20200420,Washington,158765,12346.0,,629.0
20200420,Wisconsin,51102,4499.0,,230.0
20200420,West Virginia,22155,902.0,290.0,24.0
20200420,Wyoming,7386,313.0,233.0,2.0
20200419,Alaska,9895,319.0,153.0,9.0
20200419,Alabama,45712,4837.0,,154.0
20200419,Arkansas,24209,1781.0,721.0,40.0
20200419,Arizona,52990,4929.0,994.0,184.0
20200419,California,280900,30333.0,,1166.0
20200419,Colorado,44606,9433.0,,411.0
20200419,Connecticut,58213,17550.0,,1086.0
20200419,District of Columbia,13699,2793.0,622.0,96.0
20200419,Delaware,14794,2538.0,466.0,67.0
20200419,Florida,256079,25996.0,,781.0
20200419,Georgia,79933,18301.0,,687.0
20200419,Hawaii,23470,574.0,410.0,9.0
20200419,Iowa,24550,2902.0,1171.0,75.0
20200419,Idaho,16869,1668.0,520.0,44.0
20200419,Illinois,143318,30357.0,,1290.0
20200419,Indiana,61142,11210.0,,562.0
20200419,Kansas,18130,1849.0,,92.0
20200419,Kentucky,32225,2707.0,1174.0,144.0
20200419,Louisiana,135348,23928.0,,1296.0
20200419,Massachusetts,169115,39820.0,,2146.0
20200419,Maryland,67891,12830.0,914.0,548.0
20200419,Maine,14943,867.0,393.0,34.0
20200419,Michigan,109661,31424.0,3237.0,2391.0
20200419,Minnesota,45716,2356.0,1160.0,134.0
20200419,Missouri,53909,5667.0,,176.0
20200419,Mississippi,39065,4274.0,,159.0
20200419,Montana,10898,433.0,243.0,10.0
20200419,North Carolina,78772,6493.0,,172.0
20200419,North Dakota,13630,585.0,189.0,10.0
20200419,Nebraska,14575,1287.0,,28.0
20200419,New Hampshire,13424,1342.0,513.0,38.0
20200419,New Jersey,170688,85301.0,,4202.0
20200419,New Mexico,36632,1798.0,465.0,53.0
20200419,Nevada,31598,3728.0,,155.0
20200419,New York,617555,242786.0,37596.0,13869.0
20200419,Ohio,87299,11602.0,,471.0
20200419,Oklahoma,35565,2599.0,1575.0,140.0
20200419,Oregon,39038,1910.0,,74.0
20200419,Pennsylvania,158854,32284.0,,1112.0
20200419,Rhode Island,34748,4755.0,244.0,164.0
20200419,South Carolina,40480,4377.0,2633.0,120.0
20200419,South Dakota,12062,1635.0,646.0,7.0
20200419,Tennessee,97098,7070.0,3344.0,148.0
20200419,Texas,182710,18923.0,5334.0,477.0
20200419,Utah,63555,3069.0,679.0,27.0
20200419,Virginia,54733,8537.0,1267.0,277.0
20200419,Vermont,12726,812.0,15.0,38.0
20200419,Washington,154354,12146.0,,615.0
20200419,Wisconsin,49669,4346.0,,220.0
20200419,West Virginia,20031,863.0,265.0,18.0
20200419,Wyoming,7281,309.0,227.0,2.0
20200418,Alaska,9655,314.0,147.0,9.0
20200418,Alabama,42538,4655.0,,146.0
20200418,Arkansas,24141,1739.0,703.0,38.0
20200418,Arizona,51045,4719.0,539.0,177.0
20200418,California,259666,28963.0,,1072.0
20200418,Colorado,43307,9047.0,,391.0
20200418,Connecticut,55462,16809.0,,1036.0
20200418,District of Columbia,13268,2666.0,608.0,91.0
20200418,Delaware,14017,2323.0,423.0,61.0
20200418,Florida,246527,25269.0,,754.0
20200418,Georgia,74208,17669.0,,673.0
20200418,Hawaii,22343,553.0,390.0,9.0
20200418,Iowa,22947,2513.0,1095.0,74.0
20200418,Idaho,16609,1655.0,453.0,43.0
20200418,Illinois,137404,29160.0,,1259.0
20200418,Indiana,56873,10641.0,,545.0
20200418,Kansas,17676,1790.0,,86.0
20200418,Kentucky,30596,2522.0,979.0,137.0
20200418,Louisiana,137999,23580.0,,1267.0
20200418,Massachusetts,162131,37527.0,,1983.0
20200418,Maryland,65370,12308.0,771.0,534.0
20200418,Maine,14923,847.0,382.0,32.0
20200418,Michigan,99727,30791.0,3237.0,2308.0
20200418,Minnesota,44268,2213.0,1118.0,121.0
20200418,Missouri,53759,5517.0,,175.0
20200418,Mississippi,38765,3974.0,,152.0
20200418,Montana,10569,426.0,234.0,10.0
20200418,North Carolina,76211,6140.0,,164.0
20200418,North Dakota,12963,528.0,183.0,9.0
20200418,Nebraska,13677,1138.0,,24.0
20200418,New Hampshire,12852,1287.0,468.0,37.0
20200418,New Jersey,162536,81420.0,,4070.0
20200418,New Mexico,35613,1711.0,382.0,51.0
20200418,Nevada,30751,3626.0,,151.0
20200418,New York,596532,236732.0,35458.0,13362.0
20200418,Ohio,79041,10222.0,,451.0
20200418,Oklahoma,35536,2570.0,1515.0,139.0
20200418,Oregon,37583,1844.0,,72.0
20200418,Pennsylvania,153965,31069.0,,836.0
20200418,Rhode Island,32814,4479.0,217.0,150.0
20200418,South Carolina,38833,4246.0,2633.0,119.0
20200418,South Dakota,11660,1542.0,552.0,7.0
20200418,Tennessee,90586,6762.0,3234.0,145.0
20200418,Texas,176239,18260.0,4806.0,453.0
20200418,Utah,59944,2931.0,565.0,25.0
20200418,Virginia,51931,8053.0,1228.0,258.0
20200418,Vermont,12566,803.0,15.0,38.0
20200418,Washington,152696,11887.0,,598.0
20200418,Wisconsin,48161,4199.0,,211.0
20200418,West Virginia,19440,785.0,255.0,16.0
20200418,Wyoming,6522,305.0,206.0,2.0
20200417,Alaska,9450,309.0,128.0,9.0
20200417,Alabama,37848,4530.0,,144.0
20200417,Arkansas,23494,1695.0,593.0,37.0
20200417,Arizona,49230,4507.0,539.0,169.0
20200417,California,251614,27528.0,,985.0
20200417,Colorado,41830,8675.0,,374.0
20200417,Connecticut,55462,16809.0,,1036.0
20200417,District of Columbia,12643,2476.0,573.0,86.0
20200417,Delaware,14017,2323.0,423.0,61.0
20200417,Florida,234837,24119.0,,699.0
20200417,Georgia,71684,17194.0,,650.0
20200417,Hawaii,21857,541.0,374.0,9.0
20200417,Iowa,21792,2332.0,1007.0,64.0
20200417,Idaho,16183,1609.0,390.0,41.0
20200417,Illinois,130163,27575.0,,1134.0
20200417,Indiana,54785,10154.0,,519.0
20200417,Kansas,16901,1705.0,,84.0
20200417,Kentucky,29747,2429.0,956.0,129.0
20200417,Louisiana,131987,23118.0,,1213.0
20200417,Massachusetts,152320,35125.0,,1822.0
20200417,Maryland,62009,11572.0,736.0,494.0
20200417,Maine,14903,827.0,352.0,29.0
20200417,Michigan,98959,30023.0,629.0,2227.0
20200417,Minnesota,43053,2071.0,1066.0,111.0
20200417,Missouri,51717,5283.0,,165.0
20200417,Mississippi,38584,3793.0,,140.0
20200417,Montana,10244,422.0,233.0,8.0
20200417,North Carolina,72981,5859.0,,152.0
20200417,North Dakota,12342,439.0,172.0,9.0
20200417,Nebraska,13104,1066.0,,24.0
20200417,New Hampshire,12708,1287.0,455.0,37.0
20200417,New Jersey,157449,78467.0,,3840.0
20200417,New Mexico,34488,1597.0,353.0,44.0
20200417,Nevada,29762,3524.0,,142.0
20200417,New York,573223,229642.0,33392.0,12822.0
20200417,Ohio,77926,9107.0,,418.0
20200417,Oklahoma,33620,2465.0,1331.0,136.0
20200417,Oregon,36321,1785.0,,70.0
20200417,Pennsylvania,147373,29441.0,,756.0
20200417,Rhode Island,30761,4177.0,196.0,118.0
20200417,South Carolina,36284,3931.0,,109.0
20200417,South Dakota,11062,1411.0,457.0,7.0
20200417,Tennessee,87273,6589.0,3017.0,142.0
20200417,Texas,169536,17371.0,4190.0,428.0
20200417,Utah,55771,2805.0,443.0,23.0
20200417,Virginia,48997,7491.0,1110.0,231.0
20200417,Vermont,12116,779.0,15.0,35.0
20200417,Washington,150444,11673.0,,585.0
20200417,Wisconsin,46410,4045.0,,205.0
20200417,West Virginia,18681,754.0,223.0,13.0
20200417,Wyoming,6427,296.0,148.0,2.0
20200416,Alaska,8735,300.0,110.0,9.0
20200416,Alabama,36391,4345.0,,133.0
20200416,Arkansas,22675,1620.0,548.0,37.0
20200416,Arizona,47398,4234.0,460.0,150.0
20200416,California,246400,26182.0,,890.0
20200416,Colorado,40533,8280.0,,357.0
20200416,Connecticut,53122,15884.0,,971.0
20200416,District of Columbia,12150,2350.0,552.0,81.0
20200416,Delaware,13350,2075.0,378.0,52.0
20200416,Florida,219248,22897.0,,646.0
20200416,Georgia,67939,15669.0,,587.0
20200416,Hawaii,20700,530.0,359.0,9.0
20200416,Iowa,20675,2141.0,987.0,60.0
20200416,Idaho,15831,1587.0,,41.0
20200416,Illinois,122589,25733.0,,1072.0
20200416,Indiana,51115,9542.0,,477.0
20200416,Kansas,16122,1588.0,,80.0
20200416,Kentucky,28324,2291.0,862.0,122.0
20200416,Louisiana,126586,22532.0,,1156.0
20200416,Massachusetts,142590,32492.0,,1667.0
20200416,Maryland,58843,10784.0,736.0,459.0
20200416,Maine,14872,796.0,333.0,27.0
20200416,Michigan,94286,29263.0,617.0,2093.0
20200416,Minnesota,41675,1912.0,1020.0,94.0
20200416,Missouri,50648,5111.0,,152.0
20200416,Mississippi,38415,3624.0,,129.0
20200416,Montana,9936,415.0,218.0,7.0
20200416,North Carolina,70917,5465.0,,131.0
20200416,North Dakota,11704,393.0,163.0,9.0
20200416,Nebraska,12294,952.0,,21.0
20200416,New Hampshire,12166,1139.0,365.0,32.0
20200416,New Jersey,151830,75317.0,,3518.0
20200416,New Mexico,33394,1484.0,353.0,36.0
20200416,Nevada,28451,3321.0,,137.0
20200416,New York,550579,222284.0,30800.0,12192.0
20200416,Ohio,74840,8414.0,,389.0
20200416,Oklahoma,30899,2357.0,1240.0,131.0
20200416,Oregon,34938,1736.0,,64.0
20200416,Pennsylvania,141470,27735.0,,707.0
20200416,Rhode Island,28064,3838.0,182.0,105.0
20200416,South Carolina,34733,3656.0,,107.0
20200416,South Dakota,10550,1311.0,373.0,7.0
20200416,Tennessee,85049,6262.0,2786.0,141.0
20200416,Texas,158547,16455.0,3677.0,393.0
20200416,Utah,49678,2683.0,357.0,21.0
20200416,Virginia,46444,6889.0,951.0,208.0
20200416,Vermont,11507,768.0,15.0,35.0
20200416,Washington,146094,11343.0,,571.0
20200416,Wisconsin,44849,3875.0,,197.0
20200416,West Virginia,18306,739.0,223.0,13.0
20200416,Wyoming,6427,296.0,148.0,2.0
20200415,Alaska,8664,293.0,106.0,9.0
20200415,Alabama,34077,4113.0,,121.0
20200415,Arkansas,21834,1569.0,489.0,33.0
20200415,Arizona,45310,3962.0,385.0,142.0
20200415,California,216486,24424.0,,821.0
20200415,Colorado,39580,7941.0,,329.0
20200415,Connecticut,50143,14755.0,,868.0
20200415,District of Columbia,11525,2197.0,530.0,72.0
