date,state_name,stringency_index
20200421,Michigan,71.42857142857143
20200422,Michigan,71.42857142857143
20200423,Michigan,71.42857142857143
20200424,Michigan,68.57142857142857
20200427,Michigan,68.57142857142857
20200429,Michigan,68.57142857142857
20200430,Michigan,68.57142857142857
20200505,Michigan,62.857142857142854
20200507,Michigan,62.857142857142854
20200325,Minnesota,28.571428571428573
20200326,Minnesota,42.857142857142854
20200327,Minnesota,42.857142857142854
20200330,Minnesota,42.857142857142854
20200401,Minnesota,42.857142857142854
20200403,Minnesota,42.857142857142854
20200406,Minnesota,42.857142857142854
20200409,Minnesota,42.857142857142854
20200410,Minnesota,42.857142857142854
20200416,Minnesota,42.857142857142854
20200417,Minnesota,42.857142857142854
20200421,Minnesota,42.857142857142854
20200422,Minnesota,42.857142857142854
20200423,Minnesota,42.857142857142854
20200424,Minnesota,42.857142857142854
20200427,Minnesota,54.285714285714285
20200429,Minnesota,54.285714285714285
20200430,Minnesota,54.285714285714285
20200505,Minnesota,48.57142857142857
20200507,Minnesota,48.57142857142857
20200325,Mississippi,40.47619047619048
20200326,Mississippi,40.47619047619048
20200327,Mississippi,40.47619047619048
20200330,Mississippi,40.47619047619048
20200401,Mississippi,51.1904761904762
20200403,Mississippi,76.19047619047619
20200406,Mississippi,76.19047619047619
20200409,Mississippi,76.19047619047619
20200410,Mississippi,76.19047619047619
20200416,Mississippi,76.19047619047619
20200417,Mississippi,76.19047619047619
20200421,Mississippi,76.19047619047619
20200422,Mississippi,76.19047619047619
20200423,Mississippi,76.19047619047619
20200424,Mississippi,76.19047619047619
20200427,Mississippi,59.04761904761905
20200429,Mississippi,59.04761904761905
20200430,Mississippi,59.04761904761905
20200505,Mississippi,53.333333333333336
20200507,Mississippi,39.04761904761905
20200325,Missouri,40.47619047619048
20200326,Missouri,40.47619047619048
20200327,Missouri,40.47619047619048
20200330,Missouri,40.47619047619048
20200401,Missouri,40.47619047619048
20200403,Missouri,40.47619047619048
20200406,Missouri,69.04761904761905
20200409,Missouri,69.04761904761905
20200410,Missouri,69.04761904761905
20200416,Missouri,69.04761904761905
20200417,Missouri,69.04761904761905
20200421,Missouri,69.04761904761905
20200422,Missouri,69.04761904761905
20200423,Missouri,69.04761904761905
20200424,Missouri,69.04761904761905
20200427,Missouri,57.142857142857146
20200429,Missouri,57.142857142857146
20200430,Missouri,57.142857142857146
